7.300000000000000000e+01 1.467274100000000026e+01 1.467274075379591025e+01 9.999999832203069206e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
7.400000000000000000e+01 1.868802499999999966e+01 1.868802468018416363e+01 9.999999828865898666e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
7.500000000000000000e+01 2.279368900000000053e+01 2.279368879365161504e+01 9.999999909471264381e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
7.600000000000000000e+01 1.259111000000000047e+01 3.175169922802121624e-06 2.521755367717477907e-07 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
7.700000000000000000e+01 1.524385900000000049e+01 1.524385886825399261e+01 9.999999913574372234e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
7.800000000000000000e+01 1.709760599999999897e+01 1.709760643045574824e+01 1.000000025176375429e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
7.900000000000000000e+01 2.443255800000000022e+01 2.443255829665648804e+01 1.000000012141851302e+00 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.000000000000000000e+01 1.460080199999999984e+01 1.460080221401046785e+01 1.000000014657446146e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
8.100000000000000000e+01 1.701362299999999905e+01 1.701362312371283991e+01 1.000000007271399038e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
8.200000000000000000e+01 1.852692700000000059e+01 1.852692682598042140e+01 9.999999906072075673e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
8.300000000000000000e+01 1.755537199999999842e+01 1.755537181357798460e+01 9.999999893809135010e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
8.400000000000000000e+01 1.639754699999999943e+01 1.639754695387732042e+01 9.999999971872207682e-01 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.500000000000000000e+01 1.568786599999999964e+01 1.568786603905615173e+01 1.000000002489577211e+00 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
